hhid,mobile_money,bank_account,vsla_account,sacco_account,online_bank_account,no_account,weight,district,hh_location,gender,age,hh_members,highest_grade_completed,mm_account_cancelled,prefer_cash,mm_trust,mm_account_telco_1,mm_account_telco_2,mm_account_telco_3,mm_account_telco_main,undrstd_terms_nd_cond,agent_trust,taken_mm_loan,ntwrk_unavailable_mm_txn,clear_about_txn_fees,txn_ever_failed,agent_ever_not_had_enough_cash,have_copy_of_terms_nd_cond,undrstd_hw_nd_whr_to_complain,had_issue_reslvd_after_complaint,understand_data_mm_providers_collect,been_victim_of_fraud
1779,TRUE,NA,NA,TRUE,NA,NA,158.26,District_B,Rural,female,28,3,primary 1,no,yes,no,Company_A,,,,yes,no,,yes,yes,no,no,no,yes,,no,no
1780,TRUE,NA,NA,NA,NA,NA,424.92,District_B,Rural,male,21,2,,no,yes,no,Company_C,,,,yes,no,,yes,yes,no,yes,no,no,,no,no
1781,TRUE,NA,NA,NA,NA,NA,"1,069.38",District_A,Urban,female,21,7,secondary 4,no,yes,no,Company_A,Company_B,,Company_A,no,no,,no,yes,no,yes,no,yes,yes,no,no
1782,TRUE,TRUE,NA,NA,NA,NA,214.49,District_C,Rural,male,41,4,primary 6,no,yes,no,Company_A,Company_B,,Company_A,yes,no,no,no,yes,no,no,no,yes,,no,no
1783,TRUE,NA,NA,NA,NA,NA,601.39,District_A,Rural,male,20,3,primary 4,no,yes,no,Company_A,Company_B,,Company_B,yes,no,,yes,yes,no,no,no,yes,,yes,no
1784,TRUE,TRUE,NA,NA,NA,NA,"1,463.15",District_A,Urban,male,24,11,university,no,yes,,Company_A,,,,,no,no,yes,yes,no,yes,no,yes,,no,no
1785,TRUE,NA,TRUE,TRUE,NA,NA,90.26,District_A,Urban,female,38,3,primary 6,no,yes,no,Company_A,,,,yes,no,,no,yes,no,yes,no,yes,,yes,yes
1786,NA,NA,TRUE,TRUE,NA,NA,"2,056.80",District_B,Rural,male,97,2,,no,yes,no,,,,,,,,,,,,,,,,
1787,NA,NA,TRUE,NA,NA,NA,245.81,District_B,Rural,female,28,4,primary 2,yes,yes,no,,,,,,,,yes,no,no,,,no,,no,no
1788,NA,NA,NA,TRUE,NA,NA,836.11,District_C,Rural,female,48,5,primary 6,no,yes,no,,,,,,,,,,,,,,,,
1789,NA,NA,TRUE,TRUE,NA,NA,413.06,District_C,Rural,female,44,7,primary 6,yes,yes,no,,,,,,,,no,yes,no,yes,no,yes,,no,no
1790,TRUE,NA,NA,NA,NA,NA,324.57,District_A,Urban,male,52,8,,no,yes,yes,Company_B,,,,yes,yes,,yes,yes,no,yes,no,yes,,no,no
1791,NA,NA,NA,NA,NA,TRUE,668.89,District_C,Rural,male,20,5,secondary 1,no,yes,no,,,,,,,,,,,,,,,,
1792,TRUE,NA,NA,NA,NA,NA,303.48,District_C,Rural,male,28,4,secondary 1,no,yes,,Company_A,,,,yes,,,yes,yes,no,no,no,no,,no,no
1793,NA,NA,NA,NA,NA,TRUE,879.36,District_B,Rural,female,24,4,primary 5,no,yes,no,,,,,,,,,,,,,,,,
1794,TRUE,TRUE,NA,NA,NA,NA,385.88,District_A,Urban,male,28,5,university,no,yes,no,Company_A,,,,yes,no,no,yes,no,no,yes,no,yes,,no,no
1795,TRUE,NA,TRUE,NA,NA,NA,305.84,District_C,Rural,female,34,5,secondary 6,no,yes,yes,Company_A,Company_B,,Company_B,yes,yes,,yes,yes,yes,yes,no,yes,,yes,no
1796,NA,NA,TRUE,NA,NA,NA,101.91,District_B,Rural,male,28,4,primary 3,no,yes,no,,,,,,,,,yes,yes,,no,,,,yes
1797,NA,NA,NA,NA,NA,TRUE,679.22,District_C,Rural,female,50,5,primary 5,no,yes,no,,,,,,,,,,,,,,,,
1798,NA,NA,TRUE,TRUE,NA,NA,933.9,District_B,Rural,male,25,3,secondary 2,yes,yes,no,,,,,,no,,yes,no,yes,no,no,no,,yes,no
1799,NA,NA,NA,NA,NA,TRUE,342.54,District_A,Urban,female,19,8,secondary 6,no,yes,no,,,,,,,,,,,,,,,,
1800,NA,NA,TRUE,TRUE,NA,NA,229.05,District_B,Rural,female,88,3,,yes,yes,no,,,,,,,,no,no,no,,no,yes,,no,no
1801,TRUE,NA,TRUE,TRUE,NA,NA,191.91,District_C,Rural,female,70,3,primary 3,no,yes,no,Company_A,Company_B,,Company_B,yes,no,,no,yes,no,no,no,yes,,no,no
1802,TRUE,NA,TRUE,NA,NA,NA,476.39,District_B,Rural,male,53,5,primary 3,no,yes,no,Company_A,,,,yes,,,no,yes,no,no,no,no,,yes,no
1803,TRUE,NA,TRUE,TRUE,NA,NA,391.6,District_B,Rural,female,29,4,primary 2,no,yes,no,Company_A,Company_B,,Company_A,yes,yes,,yes,yes,yes,yes,no,no,,no,yes
1804,NA,NA,TRUE,TRUE,NA,NA,165.84,District_B,Rural,female,64,6,,yes,yes,no,,,,,,,,no,yes,no,,,no,,no,no
1805,NA,NA,NA,NA,NA,TRUE,144.42,District_A,Rural,male,24,4,primary 5,no,yes,,,,,,,,,,,,,,,,,
1806,TRUE,TRUE,TRUE,NA,NA,NA,319.96,District_C,Rural,male,37,5,primary 4,no,yes,no,Company_A,Company_B,,Company_A,yes,no,,no,no,no,no,no,no,,no,no
1807,NA,TRUE,NA,NA,NA,NA,265.27,District_A,Rural,male,24,6,secondary 4,yes,yes,no,,,,,,no,,yes,yes,yes,yes,no,yes,,yes,no
1808,TRUE,NA,TRUE,TRUE,NA,NA,425.95,District_B,Rural,male,43,6,primary 4,no,yes,,Company_A,,,,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
1809,TRUE,NA,NA,TRUE,NA,NA,317.59,District_B,Rural,female,43,5,secondary 6,no,yes,yes,Company_A,Company_B,Company_C,Company_A,yes,no,,yes,yes,no,yes,no,no,,no,no
1810,NA,NA,NA,NA,NA,TRUE,"1,030.25",District_C,Rural,male,21,9,primary 6,no,yes,no,,,,,,,,,,,,,,,,
1811,TRUE,TRUE,NA,TRUE,NA,NA,270.93,District_C,Urban,male,39,6,university,no,yes,no,Company_A,Company_B,,Company_A,no,yes,no,yes,no,yes,yes,no,yes,,no,no
1812,NA,NA,TRUE,TRUE,NA,NA,380.45,District_B,Rural,male,34,3,primary 6,yes,yes,no,,,,,,no,,yes,no,yes,yes,no,no,yes,no,no
1813,TRUE,TRUE,TRUE,NA,NA,NA,566.06,District_A,Urban,male,28,3,primary 6,no,yes,no,Company_B,,,,yes,yes,no,no,yes,yes,yes,no,yes,,yes,no
1814,TRUE,NA,TRUE,NA,NA,NA,"1,026.29",District_B,Rural,female,23,2,secondary 3,no,yes,no,Company_A,,,,yes,,,no,no,no,no,no,yes,yes,no,no
1815,NA,NA,TRUE,NA,NA,NA,59.07,District_A,Rural,female,66,5,primary 2,no,yes,no,,,,,,,,,,,,,,,,
1816,TRUE,NA,NA,NA,NA,NA,361.24,District_C,Urban,female,19,6,secondary 6,no,yes,no,Company_A,Company_B,,Company_A,yes,no,no,yes,yes,no,yes,no,yes,,yes,no
1817,NA,NA,NA,NA,NA,TRUE,323.63,District_A,Urban,female,31,7,secondary 4,yes,yes,yes,,,,,,,,no,no,no,yes,,no,,no,yes
1818,TRUE,NA,TRUE,TRUE,NA,NA,180.01,District_B,Rural,female,60,5,secondary 2,no,yes,no,Company_A,,,,yes,no,,no,yes,no,no,no,yes,yes,no,no
1819,TRUE,TRUE,TRUE,NA,NA,NA,158.8,District_B,Rural,male,55,1,primary 6,no,yes,no,Company_A,Company_B,,Company_A,yes,,,no,no,no,no,no,no,,no,no
1820,TRUE,NA,NA,NA,NA,NA,151.74,District_B,Rural,female,19,7,primary 4,no,yes,no,Company_B,,,,yes,no,no,no,yes,no,yes,no,yes,yes,no,no
1821,TRUE,NA,TRUE,TRUE,NA,NA,126.82,District_B,Rural,female,36,5,primary 5,no,yes,no,Company_A,Company_B,,Company_B,yes,no,,no,yes,yes,yes,no,no,,no,no
1822,TRUE,NA,NA,TRUE,NA,NA,298.03,District_C,Rural,male,27,2,primary 6,no,yes,no,Company_B,,,,yes,no,,no,yes,no,no,no,no,,no,no
1823,TRUE,NA,TRUE,NA,NA,NA,270.93,District_C,Rural,female,24,2,secondary 4,no,yes,no,Company_B,,,,yes,no,,yes,yes,yes,yes,no,yes,yes,no,no
1824,TRUE,NA,TRUE,TRUE,NA,NA,625.39,District_B,Rural,male,57,10,primary 3,no,yes,no,Company_A,Company_B,,Company_A,yes,no,,no,yes,yes,yes,no,no,,no,no
1825,NA,NA,TRUE,NA,NA,NA,290.64,District_C,Rural,female,26,4,primary 6,yes,yes,no,,,,,,,,no,yes,no,yes,no,yes,,no,no
1826,TRUE,TRUE,NA,NA,NA,NA,296.21,District_A,Rural,female,34,8,primary 4,no,yes,no,Company_A,Company_B,,Company_A,yes,no,yes,yes,no,no,yes,no,yes,,no,no
1827,NA,NA,TRUE,NA,NA,NA,107.24,District_C,Rural,female,30,5,primary 4,yes,yes,no,,,,,,,,,,,,,,,,
1828,NA,NA,NA,NA,NA,TRUE,"1,078.50",District_C,Rural,female,57,1,primary 3,yes,yes,no,,,,,,,,no,yes,no,no,no,yes,,no,no
1829,TRUE,TRUE,TRUE,TRUE,NA,NA,186.53,District_B,Rural,male,65,6,primary 6,no,yes,no,Company_A,,,,no,,,no,no,no,no,no,no,,no,no
1830,TRUE,NA,TRUE,NA,NA,NA,196.98,District_B,Rural,female,30,3,primary 6,no,yes,no,Company_A,,,,yes,no,,no,yes,no,no,no,yes,,yes,no
1831,TRUE,NA,TRUE,TRUE,NA,NA,482.82,District_C,Rural,female,50,5,primary 6,no,yes,no,Company_B,,,,yes,no,,no,yes,yes,no,no,no,,yes,no
1832,TRUE,NA,TRUE,NA,NA,NA,412.84,District_C,Rural,male,43,4,tvet,no,no,no,Company_B,,,,yes,yes,,no,yes,no,yes,no,yes,,no,no
1833,TRUE,TRUE,TRUE,NA,NA,NA,227.2,District_A,Urban,female,35,6,university,no,yes,no,Company_A,,,,yes,no,no,yes,no,no,yes,no,yes,yes,no,no
1834,NA,NA,TRUE,TRUE,NA,NA,455.25,District_B,Rural,female,47,6,primary 6,yes,yes,no,,,,,,yes,,no,no,no,,,no,,no,no
1835,TRUE,TRUE,NA,TRUE,NA,NA,317.9,District_C,Urban,male,32,5,university,no,yes,no,Company_A,Company_B,,Company_B,yes,no,no,no,yes,no,no,no,yes,,no,no
1836,TRUE,NA,NA,TRUE,NA,NA,219.4,District_B,Rural,female,34,5,primary 2,no,yes,no,Company_A,,,,yes,,,no,yes,no,no,no,yes,,no,no
1837,TRUE,NA,TRUE,NA,NA,NA,305.68,District_C,Rural,female,46,5,primary 6,no,yes,no,Company_A,Company_B,,Company_B,yes,yes,,no,no,no,no,no,no,,no,no
1838,TRUE,NA,NA,NA,NA,NA,133.66,District_C,Rural,female,31,2,primary 4,no,yes,no,Company_B,,,,no,,,no,yes,no,yes,no,yes,,no,no
1839,TRUE,NA,NA,NA,NA,NA,566.47,District_A,Urban,male,32,5,primary 4,no,yes,no,Company_A,Company_B,,Company_A,yes,no,,yes,yes,no,yes,no,yes,yes,no,no
1840,TRUE,NA,TRUE,NA,NA,NA,427.75,District_A,Urban,female,21,2,secondary 4,no,yes,no,Company_A,Company_B,,Company_B,yes,no,,yes,yes,no,yes,no,yes,yes,no,yes
1841,TRUE,TRUE,TRUE,TRUE,NA,NA,266.73,District_A,Rural,female,49,5,university,no,yes,no,Company_A,Company_B,,Company_B,no,no,no,yes,yes,yes,yes,no,yes,,yes,no
1842,NA,NA,TRUE,NA,NA,NA,211.05,District_B,Rural,female,34,5,,yes,yes,no,,,,,,no,,no,no,no,yes,,no,,no,no
1843,TRUE,NA,TRUE,NA,NA,NA,236.96,District_B,Rural,female,27,4,primary 2,no,yes,no,Company_B,,,,,,,no,no,no,no,no,no,,no,no
1844,NA,NA,NA,NA,NA,TRUE,85.55,District_A,Rural,female,53,7,,yes,yes,no,,,,,,no,,yes,yes,no,no,no,yes,,no,no
1845,TRUE,NA,TRUE,NA,NA,NA,306.05,District_C,Rural,female,29,4,primary 6,no,yes,no,Company_B,Company_C,,Company_B,yes,,,no,yes,no,no,no,yes,,no,no
1846,TRUE,NA,TRUE,TRUE,NA,NA,566.47,District_A,Urban,female,22,4,secondary 3,no,yes,no,Company_B,,,,yes,no,,yes,yes,yes,yes,no,no,,no,no
1847,TRUE,NA,NA,NA,NA,NA,163.97,District_B,Rural,female,45,4,,no,yes,no,Company_A,,,,no,no,,no,no,no,no,no,no,,no,no
1848,NA,NA,TRUE,NA,NA,NA,521.87,District_B,Rural,female,53,7,,no,yes,no,,,,,,,,,,,,,,,,
1849,NA,NA,NA,NA,NA,TRUE,311.51,District_A,Urban,female,30,5,primary 3,yes,yes,no,,,,,,,,no,no,no,no,,yes,,no,no
1850,TRUE,NA,TRUE,NA,NA,NA,231.95,District_B,Rural,female,74,1,,no,yes,no,Company_B,,,,no,,,no,yes,no,no,no,no,,no,no
1851,TRUE,TRUE,TRUE,TRUE,NA,NA,443.21,District_B,Rural,male,48,5,primary 6,no,yes,no,Company_A,,,,yes,no,no,yes,yes,no,yes,yes,yes,yes,no,yes
1852,TRUE,TRUE,TRUE,TRUE,NA,NA,214.49,District_C,Rural,male,25,3,primary 6,no,yes,no,Company_A,Company_B,,Company_B,yes,yes,,no,yes,no,yes,no,yes,yes,no,no
1853,NA,NA,NA,NA,NA,TRUE,347.06,District_B,Rural,female,22,7,secondary 2,yes,yes,no,,,,,,,,no,no,no,no,no,no,,no,no
1854,TRUE,TRUE,NA,NA,NA,NA,254.74,District_A,Urban,male,68,2,secondary 6,no,yes,no,Company_A,,,,yes,no,no,yes,yes,no,yes,no,yes,no,no,no
1855,TRUE,NA,TRUE,TRUE,NA,NA,644.52,District_B,Rural,male,34,6,primary 4,no,yes,no,Company_A,Company_B,,Company_B,,yes,no,no,yes,no,no,no,no,,no,no
1856,TRUE,NA,TRUE,NA,NA,NA,458.26,District_C,Rural,male,26,4,secondary 2,no,yes,no,Company_A,Company_B,,Company_B,yes,yes,no,yes,yes,yes,yes,no,yes,yes,yes,no
1857,TRUE,TRUE,TRUE,NA,NA,NA,311.51,District_A,Urban,female,29,6,primary 6,no,yes,yes,Company_A,Company_B,,Company_A,yes,yes,,yes,yes,no,yes,no,yes,,no,yes
1858,TRUE,NA,NA,TRUE,NA,NA,606.42,District_C,Rural,male,35,4,primary 5,no,yes,no,Company_A,,,,yes,no,no,no,yes,no,yes,no,no,,no,no
1859,NA,NA,NA,NA,NA,TRUE,63.22,District_A,Rural,male,35,6,,yes,yes,no,,,,,,no,,yes,yes,no,yes,no,yes,no,no,no
1860,NA,NA,NA,TRUE,NA,NA,185.51,District_A,Rural,male,51,4,,no,yes,no,,,,,,,,,,,,,,,,
1861,TRUE,TRUE,NA,NA,NA,NA,165.87,District_A,Urban,female,35,5,primary 4,no,yes,no,Company_A,Company_B,,Company_A,yes,no,yes,yes,no,yes,yes,no,yes,,no,no
1862,TRUE,NA,NA,NA,NA,NA,216.98,District_A,Rural,male,39,6,primary 6,no,yes,no,Company_A,,,,yes,no,,yes,yes,no,yes,no,yes,,no,no
1863,TRUE,NA,TRUE,NA,NA,NA,174.34,District_C,Rural,female,23,3,secondary 2,no,yes,no,Company_B,,,,no,,,yes,no,no,yes,no,no,,no,no
1864,NA,NA,TRUE,TRUE,NA,NA,"1,007.32",District_B,Rural,male,36,7,primary 6,yes,yes,no,,,,,,,,no,no,no,no,no,yes,,yes,no
1865,TRUE,NA,TRUE,NA,NA,NA,219.4,District_B,Rural,female,36,8,primary 5,no,yes,no,Company_A,Company_B,,Company_A,no,no,,yes,no,no,no,no,no,,no,no
1866,TRUE,TRUE,NA,NA,NA,NA,140.65,District_A,Rural,female,43,5,secondary 5,no,no,yes,Company_A,Company_B,,Company_A,no,yes,,yes,no,yes,yes,no,yes,yes,no,no
1867,TRUE,TRUE,TRUE,TRUE,NA,NA,525.93,District_A,Rural,female,63,2,primary 6,no,yes,no,Company_A,Company_B,,Company_A,no,,,,,,,,,,,
1868,TRUE,NA,TRUE,NA,NA,NA,151.47,District_A,Urban,male,36,4,primary 6,no,yes,no,Company_A,Company_B,,Company_A,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no
1869,TRUE,TRUE,TRUE,TRUE,NA,NA,385.33,District_C,Rural,male,31,5,primary 6,no,yes,no,Company_A,Company_B,,Company_B,no,no,no,yes,yes,yes,yes,no,yes,,no,no
1870,TRUE,NA,TRUE,TRUE,NA,NA,165.26,District_C,Rural,female,78,2,primary 3,no,yes,no,Company_A,Company_C,,Company_C,yes,,,no,yes,no,no,no,yes,,no,no
1871,TRUE,NA,TRUE,NA,NA,NA,454.57,District_C,Rural,female,55,6,secondary 3,no,yes,no,Company_A,Company_B,,Company_A,yes,no,no,no,yes,no,no,no,yes,,yes,no
1872,NA,NA,NA,NA,NA,TRUE,68.49,District_A,Rural,female,25,4,primary 5,no,yes,no,,,,,,,,,,,,,,,,
1873,NA,NA,TRUE,NA,NA,NA,115.1,District_B,Rural,male,28,4,primary 3,no,yes,,,,,,,,,,,,,,,,,
1874,TRUE,TRUE,NA,TRUE,NA,NA,311.51,District_A,Urban,female,36,6,primary 6,no,yes,no,Company_A,Company_B,,Company_B,yes,,,yes,no,yes,yes,no,yes,yes,no,yes
1875,NA,NA,TRUE,NA,NA,NA,430.1,District_A,Rural,female,40,5,primary 6,no,,no,,,,,,,,,,,,,,,,
1876,TRUE,NA,TRUE,TRUE,NA,NA,139.08,District_C,Rural,female,38,2,primary 6,no,yes,no,Company_B,,,,yes,no,no,no,yes,no,no,no,yes,,no,no
1877,TRUE,NA,TRUE,TRUE,NA,NA,406.14,District_B,Rural,female,34,4,secondary 6,no,yes,no,Company_A,Company_B,,Company_A,yes,yes,,no,yes,no,yes,no,yes,,no,no
1878,TRUE,NA,TRUE,TRUE,NA,NA,325.53,District_C,Rural,female,63,3,secondary 3,no,yes,no,Company_A,,,,yes,no,,yes,yes,yes,no,no,yes,yes,no,no
1879,NA,NA,TRUE,NA,NA,NA,"2,340.12",District_C,Rural,female,48,5,primary 6,no,yes,,,,,,,,,,,,,,,,,
1880,NA,TRUE,TRUE,TRUE,NA,NA,43.6,District_A,Rural,male,33,6,primary 3,yes,yes,no,,,,,,no,,,,,,,,,,
1881,TRUE,TRUE,TRUE,TRUE,TRUE,NA,137.84,District_A,Rural,male,32,4,primary 6,no,yes,no,Company_A,Company_B,Company_C,Company_B,yes,no,,yes,yes,yes,yes,no,yes,,yes,no
1882,NA,NA,NA,NA,NA,TRUE,996.24,District_B,Rural,female,36,9,primary 3,yes,yes,no,,,,,,,,yes,yes,no,no,yes,yes,,yes,no
1883,TRUE,NA,TRUE,NA,NA,NA,433.18,District_B,Rural,female,25,4,primary 2,no,yes,no,Company_B,,,,yes,,,yes,no,no,yes,no,no,,no,no
1884,TRUE,NA,NA,NA,NA,NA,788.89,District_A,Rural,male,18,6,primary 6,no,yes,yes,Company_A,Company_B,,Company_B,yes,yes,,yes,yes,yes,yes,no,yes,yes,no,yes
1885,NA,NA,NA,NA,NA,TRUE,"1,581.76",District_B,Rural,female,69,4,primary 2,no,yes,,,,,,,,,,,,,,,,,
1886,NA,NA,TRUE,TRUE,NA,NA,79.14,District_B,Rural,female,47,4,,yes,yes,no,,,,,,no,,no,no,no,yes,no,no,,no,no
1887,TRUE,NA,NA,NA,NA,NA,260.82,District_C,Rural,female,22,2,primary 4,no,yes,no,Company_B,,,,yes,no,,no,yes,no,yes,no,yes,yes,no,no
1888,TRUE,NA,TRUE,NA,NA,NA,176.25,District_B,Rural,male,41,5,primary 6,no,yes,no,Company_A,Company_B,,Company_B,,,,no,no,no,no,no,no,,no,yes
1889,TRUE,NA,NA,NA,NA,NA,270.57,District_A,Urban,female,29,6,primary 6,no,yes,no,Company_A,Company_B,,Company_A,yes,,no,yes,yes,yes,no,no,yes,yes,yes,no
1890,TRUE,NA,TRUE,NA,NA,NA,500.78,District_C,Rural,female,47,6,,no,yes,no,Company_B,,,,no,no,,no,yes,no,no,no,yes,yes,no,no
1891,TRUE,TRUE,NA,TRUE,NA,NA,535.85,District_C,Rural,male,46,8,primary 6,no,yes,no,Company_A,Company_B,,Company_B,yes,no,no,yes,no,yes,yes,no,no,,no,no
1892,NA,NA,TRUE,NA,NA,NA,137.84,District_A,Rural,female,33,6,primary 6,no,yes,,,,,,,,,,,,,,,,,
1893,TRUE,TRUE,TRUE,TRUE,NA,NA,291.89,District_A,Urban,male,50,4,university,no,no,no,Company_A,Company_B,Company_C,Company_A,no,no,no,yes,yes,no,yes,no,yes,,no,no
1894,NA,NA,TRUE,NA,NA,NA,176.25,District_B,Rural,female,55,3,,yes,yes,,,,,,,,,no,no,no,,,no,,no,no
1895,TRUE,NA,NA,NA,NA,NA,922,District_B,Rural,male,29,5,,no,yes,no,Company_A,Company_C,,Company_A,yes,no,,yes,yes,yes,yes,,yes,yes,no,no
1896,TRUE,NA,TRUE,TRUE,NA,NA,112.61,District_A,Rural,female,44,5,primary 4,no,yes,no,Company_A,,,,yes,,,no,yes,no,yes,no,yes,,yes,no
1897,TRUE,NA,TRUE,TRUE,NA,NA,135.47,District_C,Rural,female,45,2,primary 6,no,yes,no,Company_A,Company_B,,Company_B,yes,no,,yes,yes,no,yes,no,no,,no,no
1898,TRUE,NA,TRUE,TRUE,NA,NA,156.4,District_C,Rural,female,41,3,secondary 2,no,yes,no,Company_A,Company_B,,Company_B,no,,,no,no,no,no,no,no,,no,no
1899,NA,NA,NA,NA,NA,TRUE,408.53,District_A,Urban,male,59,10,primary 6,no,yes,,,,,,,,,,,,,,,,,
1900,NA,NA,TRUE,NA,NA,NA,250.89,District_B,Rural,male,27,3,primary 2,yes,yes,no,,,,,,no,,no,yes,no,yes,yes,yes,,yes,no
1901,TRUE,NA,NA,TRUE,NA,NA,264.95,District_B,Rural,female,38,5,primary 6,no,yes,no,Company_A,Company_C,,Company_C,yes,no,,no,no,no,yes,no,yes,yes,yes,no
1902,TRUE,NA,NA,NA,NA,NA,305.12,District_A,Urban,female,24,4,primary 6,no,yes,no,Company_B,,,,no,no,,no,yes,no,no,no,yes,,no,no
1903,TRUE,NA,TRUE,NA,NA,NA,97.69,District_B,Rural,male,23,3,primary 6,no,yes,no,Company_A,,,,yes,,,no,yes,no,yes,no,no,yes,no,no
1904,TRUE,TRUE,TRUE,TRUE,NA,NA,512.02,District_C,Urban,male,23,9,secondary 2,no,yes,no,Company_A,Company_B,,Company_A,yes,no,,no,yes,no,yes,no,no,,yes,no
1905,TRUE,NA,NA,TRUE,NA,NA,298.03,District_C,Rural,female,40,5,primary 6,no,yes,no,Company_B,,,,no,,,no,no,no,no,no,no,,no,no
1906,TRUE,NA,TRUE,NA,NA,NA,353.7,District_A,Rural,female,29,5,secondary 3,no,no,no,Company_A,,,,yes,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
1907,TRUE,NA,NA,TRUE,NA,NA,221.6,District_B,Rural,female,34,6,primary 2,no,yes,no,Company_A,Company_B,,Company_A,,no,,no,yes,no,no,no,yes,yes,no,no
1908,NA,NA,TRUE,NA,NA,NA,383.36,District_B,Rural,male,19,9,primary 2,no,yes,,,,,,,,,,,,,,,,,
1909,TRUE,NA,TRUE,NA,NA,NA,763.64,District_A,Urban,female,58,6,secondary 3,no,yes,no,Company_A,,,,yes,,,yes,no,no,yes,no,yes,,no,no
1910,TRUE,NA,NA,NA,NA,NA,664.81,District_B,Rural,male,20,10,primary 6,no,yes,no,Company_B,,,,yes,no,,yes,no,no,no,no,no,,no,no
1911,TRUE,TRUE,TRUE,NA,NA,NA,188.63,District_C,Urban,male,40,2,secondary 3,no,yes,no,Company_A,Company_B,,Company_B,yes,,,yes,no,yes,yes,no,yes,no,no,no
1912,TRUE,TRUE,NA,NA,NA,NA,75.73,District_A,Urban,female,41,2,secondary 4,no,yes,no,Company_A,,,,yes,no,,no,no,no,no,no,yes,yes,no,no
1913,TRUE,TRUE,TRUE,NA,NA,NA,424.92,District_B,Rural,male,47,8,,no,yes,no,Company_A,,,,yes,yes,,no,no,no,no,no,no,,no,no
1914,TRUE,TRUE,TRUE,NA,NA,NA,151.47,District_A,Urban,male,45,7,primary 6,no,yes,,Company_A,,,,no,,,yes,no,no,yes,no,yes,,no,yes
1915,NA,NA,NA,TRUE,NA,NA,251.23,District_C,Rural,male,38,2,primary 3,no,yes,no,,,,,,,,,,,,,,,,
1916,TRUE,TRUE,TRUE,NA,NA,NA,419.76,District_C,Rural,female,31,2,secondary 6,no,yes,yes,Company_B,Company_C,,Company_B,yes,,,yes,yes,no,yes,no,yes,yes,no,no
1917,TRUE,TRUE,TRUE,TRUE,NA,NA,45.98,District_A,Rural,male,44,1,secondary 5,no,yes,no,Company_A,,,,no,no,no,no,no,no,no,no,yes,,no,no
1918,TRUE,TRUE,NA,TRUE,NA,NA,305.84,District_C,Rural,male,34,4,primary 3,no,yes,no,Company_A,Company_B,,Company_B,no,yes,,yes,no,yes,no,no,no,,no,no
1919,TRUE,NA,TRUE,NA,NA,NA,228.88,District_C,Rural,male,23,4,secondary 2,no,yes,no,Company_B,Company_C,,Company_B,yes,no,no,no,yes,no,yes,no,yes,,yes,no
1920,TRUE,NA,NA,NA,NA,NA,804.83,District_A,Rural,female,27,4,primary 2,no,yes,no,Company_A,,,,,,,,,,,,,,,
1921,TRUE,NA,NA,NA,NA,NA,566.06,District_A,Urban,female,24,4,secondary 6,no,yes,no,Company_A,Company_B,,Company_A,yes,no,,yes,no,no,yes,no,no,,no,no
1922,TRUE,NA,NA,TRUE,NA,NA,592.42,District_A,Rural,female,52,2,primary 3,no,yes,no,Company_A,Company_B,,Company_A,yes,no,no,yes,yes,yes,yes,no,yes,yes,no,no
1923,TRUE,TRUE,NA,TRUE,NA,NA,213.88,District_A,Urban,male,50,5,secondary 4,no,yes,no,Company_A,Company_B,,Company_A,,no,yes,yes,yes,no,yes,no,yes,,no,no
1924,NA,NA,NA,NA,NA,TRUE,289.41,District_A,Urban,female,47,6,secondary 3,yes,yes,no,,,,,,no,,yes,yes,no,yes,no,yes,,no,no
1925,TRUE,NA,NA,TRUE,NA,NA,264.95,District_B,Rural,male,23,2,primary 1,no,yes,no,Company_B,,,,yes,no,no,yes,yes,yes,no,no,yes,yes,no,no
1926,TRUE,TRUE,NA,NA,NA,NA,275.89,District_A,Rural,female,25,5,university,no,yes,no,Company_A,,,,yes,no,no,yes,no,no,yes,no,yes,,yes,no
1927,TRUE,TRUE,TRUE,TRUE,NA,NA,368.72,District_B,Rural,female,46,5,secondary 6,no,yes,no,Company_A,,,,yes,no,,no,yes,no,no,no,no,,no,no
1928,NA,NA,TRUE,TRUE,NA,NA,614.12,District_C,Rural,female,55,1,,no,yes,no,,,,,,,,,no,no,,,,,,no
1929,TRUE,NA,NA,TRUE,NA,NA,600.78,District_A,Rural,male,24,9,primary 3,no,yes,no,Company_A,Company_B,,Company_B,yes,no,,no,yes,no,yes,no,yes,yes,yes,no
1930,TRUE,NA,TRUE,NA,NA,NA,458.26,District_C,Rural,female,23,4,secondary 3,no,yes,no,Company_B,,,,yes,no,,yes,yes,no,yes,no,yes,yes,no,no
1931,NA,NA,TRUE,TRUE,NA,NA,821.42,District_C,Rural,male,48,7,primary 3,no,yes,no,,,,,,,,,,,,,,,,
1932,TRUE,TRUE,TRUE,NA,NA,NA,368.99,District_C,Rural,female,20,2,secondary 3,no,yes,yes,Company_B,Company_C,,Company_B,no,yes,,yes,no,no,yes,no,yes,yes,no,no
1933,NA,NA,NA,NA,NA,TRUE,215.08,District_A,Rural,female,34,5,secondary 6,no,no,yes,,,,,,,,,,,,,,,,
